PV_Right_Temp	30.0	0.44
PV_Right_Pressure	12.0	0.44
Ambient_Pressure	0.1	0.44
IMU1_X	0.0	0.44
IMU1_Y	-1.02	0.44
IMU1_Z	0.0	0.44
IMU2_X	0.0	0.44
IMU2_Y	-1.02	0.44
IMU2_Z	0.0	0.44
LIDAR	0.0	0.44
LST_Left	0.0	0.44
LST_Right	0.0	0.44
GUI_Conn	1.0	0.44
RPi_Temp	40.0	0.44
RPi_Proc_Load	5.0	0.44
RPi_Mem_Load	5.0	0.44
RPi_Disk_Space	14000.0	0.44
Abort	1.0	0.44
Launch	0.0	0.44
HV	1.0	0.44
Vent_Sol	1.0	0.44
Res1_Sol	1.0	0.44
Res2_Sol	0.0	0.44
MC_Pump	1.0	0.44
para_BBP	3100.0	0.44
para_max_speed	200.0	0.44
para_max_accel	0.7	0.44
para_max_time	10.0	0.44
para_max_crawl_speed	25.0	0.44
state	1.0	0.44
spacex_state	1.0	0.44
total_faults	0.0	0.44
throttle	0.0	0.44
distance	3101.0	0.44
speed	0.0	0.44
accel	-0.6931702344546381	0.44
wheel_diameter	1.45	0.44
Brake_Pressure	200	0.47
SD_MotorData_MotorRPM	0.0	0.47
LVBatt_Temp	20.0	0.47
LVBatt_Current	5.0	0.47
LVBatt_Voltage	11.7	0.47
PV_Left_Temp	30.0	0.47
PV_Left_Pressure	12.0	0.47
PV_Right_Temp	30.0	0.47
PV_Right_Pressure	12.0	0.47
Ambient_Pressure	0.1	0.47
IMU1_X	0.0	0.47
IMU1_Y	-1.02	0.47
IMU1_Z	0.0	0.47
IMU2_X	0.0	0.47
IMU2_Y	-1.02	0.47
IMU2_Z	0.0	0.47
LIDAR	0.0	0.47
LST_Left	0.0	0.47
LST_Right	0.0	0.47
GUI_Conn	1.0	0.47
RPi_Temp	40.0	0.47
RPi_Proc_Load	5.0	0.47
RPi_Mem_Load	5.0	0.47
RPi_Disk_Space	14000.0	0.47
Abort	1.0	0.47
Launch	0.0	0.47
HV	1.0	0.47
Vent_Sol	1.0	0.47
Res1_Sol	1.0	0.47
Res2_Sol	0.0	0.47
MC_Pump	1.0	0.47
para_BBP	3100.0	0.47
para_max_speed	200.0	0.47
para_max_accel	0.7	0.47
para_max_time	10.0	0.47
para_max_crawl_speed	25.0	0.47
state	1.0	0.47
spacex_state	1.0	0.47
total_faults	0.0	0.47
throttle	0.0	0.47
distance	3101.0	0.47
speed	0.0	0.47
accel	-0.6931702344546381	0.47
wheel_diameter	1.45	0.47
Brake_Pressure	200	0.49
SD_MotorData_MotorRPM	0.0	0.49
LVBatt_Temp	20.0	0.49
LVBatt_Current	5.0	0.49
LVBatt_Voltage	11.7	0.49
PV_Left_Temp	30.0	0.49
PV_Left_Pressure	12.0	0.49
PV_Right_Temp	30.0	0.49
PV_Right_Pressure	12.0	0.49
Ambient_Pressure	0.1	0.49
IMU1_X	0.0	0.49
IMU1_Y	-1.02	0.49
IMU1_Z	0.0	0.49
IMU2_X	0.0	0.49
IMU2_Y	-1.02	0.49
IMU2_Z	0.0	0.49
LIDAR	0.0	0.49
LST_Left	0.0	0.49
LST_Right	0.0	0.49
GUI_Conn	1.0	0.49
RPi_Temp	40.0	0.49
RPi_Proc_Load	5.0	0.49
RPi_Mem_Load	5.0	0.49
RPi_Disk_Space	14000.0	0.49
Abort	1.0	0.49
Launch	0.0	0.49
HV	1.0	0.49
Vent_Sol	1.0	0.49
Res1_Sol	1.0	0.49
Res2_Sol	0.0	0.49
MC_Pump	1.0	0.49
para_BBP	3100.0	0.49
para_max_speed	200.0	0.49
para_max_accel	0.7	0.49
para_max_time	10.0	0.49
para_max_crawl_speed	25.0	0.49
state	1.0	0.49
spacex_state	1.0	0.49
total_faults	0.0	0.49
throttle	0.0	0.49
distance	3101.0	0.49
speed	0.0	0.49
accel	-0.6931702344546381	0.49
wheel_diameter	1.45	0.49
Brake_Pressure	200	0.51
SD_MotorData_MotorRPM	0.0	0.51
LVBatt_Temp	20.0	0.51
LVBatt_Current	5.0	0.51
LVBatt_Voltage	11.7	0.51
PV_Left_Temp	30.0	0.51
PV_Left_Pressure	12.0	0.51
PV_Right_Temp	30.0	0.51
PV_Right_Pressure	12.0	0.51
Ambient_Pressure	0.1	0.51
IMU1_X	0.0	0.51
IMU1_Y	-1.02	0.51
IMU1_Z	0.0	0.51
IMU2_X	0.0	0.51
IMU2_Y	-1.02	0.51
IMU2_Z	0.0	0.51
LIDAR	0.0	0.51
LST_Left	0.0	0.51
LST_Right	0.0	0.51
GUI_Conn	1.0	0.51
RPi_Temp	40.0	0.51
RPi_Proc_Load	5.0	0.51
RPi_Mem_Load	5.0	0.51
RPi_Disk_Space	14000.0	0.51
Abort	1.0	0.51
Launch	0.0	0.51
HV	1.0	0.51
Vent_Sol	1.0	0.51
Res1_Sol	1.0	0.51
Res2_Sol	0.0	0.51
MC_Pump	1.0	0.51
para_BBP	3100.0	0.51
para_max_speed	200.0	0.51
para_max_accel	0.7	0.51
para_max_time	10.0	0.51
para_max_crawl_speed	25.0	0.51
state	1.0	0.51
spacex_state	1.0	0.51
total_faults	0.0	0.51
throttle	0.0	0.51
distance	3101.0	0.51
speed	0.0	0.51
accel	-0.6931702344546381	0.51
wheel_diameter	1.45	0.51
Brake_Pressure	200	0.53
SD_MotorData_MotorRPM	0.0	0.53
LVBatt_Temp	20.0	0.53
LVBatt_Current	5.0	0.53
LVBatt_Voltage	11.7	0.53
PV_Left_Temp	30.0	0.53
PV_Left_Pressure	12.0	0.53
PV_Right_Temp	30.0	0.53
PV_Right_Pressure	12.0	0.53
Ambient_Pressure	0.1	0.53
IMU1_X	0.0	0.53
IMU1_Y	-1.02	0.53
IMU1_Z	0.0	0.53
IMU2_X	0.0	0.53
IMU2_Y	-1.02	0.53
IMU2_Z	0.0	0.53
LIDAR	0.0	0.53
LST_Left	0.0	0.53
LST_Right	0.0	0.53
GUI_Conn	1.0	0.53
RPi_Temp	40.0	0.53
RPi_Proc_Load	5.0	0.53
RPi_Mem_Load	5.0	0.53
RPi_Disk_Space	14000.0	0.53
Abort	1.0	0.53
Launch	0.0	0.53
HV	1.0	0.53
Vent_Sol	1.0	0.53
Res1_Sol	1.0	0.53
Res2_Sol	0.0	0.53
MC_Pump	1.0	0.53
para_BBP	3100.0	0.53
para_max_speed	200.0	0.53
para_max_accel	0.7	0.53
para_max_time	10.0	0.53
para_max_crawl_speed	25.0	0.53
state	1.0	0.53
spacex_state	1.0	0.53
total_faults	0.0	0.53
throttle	0.0	0.53
distance	3101.0	0.53
speed	0.0	0.53
accel	-0.6931702344546381	0.53
wheel_diameter	1.45	0.53
Brake_Pressure	200	0.56
SD_MotorData_MotorRPM	0.0	0.56
LVBatt_Temp	20.0	0.56
LVBatt_Current	5.0	0.56
LVBatt_Voltage	11.7	0.56
PV_Left_Temp	30.0	0.56
PV_Left_Pressure	12.0	0.56
PV_Right_Temp	30.0	0.56
PV_Right_Pressure	12.0	0.56
Ambient_Pressure	0.1	0.56
IMU1_X	0.0	0.56
IMU1_Y	-1.02	0.56
IMU1_Z	0.0	0.56
IMU2_X	0.0	0.56
IMU2_Y	-1.02	0.56
IMU2_Z	0.0	0.56
LIDAR	0.0	0.56
LST_Left	0.0	0.56
LST_Right	0.0	0.56
GUI_Conn	1.0	0.56
RPi_Temp	40.0	0.56
RPi_Proc_Load	5.0	0.56
RPi_Mem_Load	5.0	0.56
RPi_Disk_Space	14000.0	0.56
Abort	1.0	0.56
Launch	0.0	0.56
HV	1.0	0.56
Vent_Sol	1.0	0.56
Res1_Sol	1.0	0.56
Res2_Sol	0.0	0.56
MC_Pump	1.0	0.56
para_BBP	3100.0	0.56
para_max_speed	200.0	0.56
para_max_accel	0.7	0.56
para_max_time	10.0	0.56
para_max_crawl_speed	25.0	0.56
state	1.0	0.56
spacex_state	1.0	0.56
total_faults	0.0	0.56
throttle	0.0	0.56
distance	3101.0	0.56
speed	0.0	0.56
accel	-0.6931702344546381	0.56
wheel_diameter	1.45	0.56
Brake_Pressure	200	0.57
SD_MotorData_MotorRPM	0.0	0.57
LVBatt_Temp	20.0	0.57
LVBatt_Current	5.0	0.57
LVBatt_Voltage	11.7	0.57
PV_Left_Temp	30.0	0.57
PV_Left_Pressure	12.0	0.57
PV_Right_Temp	30.0	0.57
PV_Right_Pressure	12.0	0.57
Ambient_Pressure	0.1	0.57
IMU1_X	0.0	0.57
IMU1_Y	-1.02	0.57
IMU1_Z	0.0	0.57
IMU2_X	0.0	0.57
IMU2_Y	-1.02	0.57
IMU2_Z	0.0	0.57
LIDAR	0.0	0.57
LST_Left	0.0	0.57
LST_Right	0.0	0.57
GUI_Conn	1.0	0.57
RPi_Temp	40.0	0.57
RPi_Proc_Load	5.0	0.57
RPi_Mem_Load	5.0	0.57
RPi_Disk_Space	14000.0	0.57
Abort	1.0	0.57
Launch	0.0	0.57
HV	1.0	0.57
Vent_Sol	1.0	0.57
Res1_Sol	1.0	0.57
Res2_Sol	0.0	0.57
MC_Pump	1.0	0.57
para_BBP	3100.0	0.57
para_max_speed	200.0	0.57
para_max_accel	0.7	0.57
para_max_time	10.0	0.57
para_max_crawl_speed	25.0	0.57
state	1.0	0.57
spacex_state	1.0	0.57
total_faults	0.0	0.57
throttle	0.0	0.57
distance	3101.0	0.57
speed	0.0	0.57
accel	-0.6931702344546381	0.57
wheel_diameter	1.45	0.57
Brake_Pressure	200	0.6
SD_MotorData_MotorRPM	0.0	0.6
LVBatt_Temp	20.0	0.6
LVBatt_Current	5.0	0.6
LVBatt_Voltage	11.7	0.6
PV_Left_Temp	30.0	0.6
PV_Left_Pressure	12.0	0.6
PV_Right_Temp	30.0	0.6
PV_Right_Pressure	12.0	0.6
Ambient_Pressure	0.1	0.6
IMU1_X	0.0	0.6
IMU1_Y	-1.02	0.6
IMU1_Z	0.0	0.6
IMU2_X	0.0	0.6
IMU2_Y	-1.02	0.6
IMU2_Z	0.0	0.6
LIDAR	0.0	0.6
LST_Left	0.0	0.6
LST_Right	0.0	0.6
GUI_Conn	1.0	0.6
RPi_Temp	40.0	0.6
RPi_Proc_Load	5.0	0.6
RPi_Mem_Load	5.0	0.6
RPi_Disk_Space	14000.0	0.6
Abort	1.0	0.6
Launch	0.0	0.6
HV	1.0	0.6
Vent_Sol	1.0	0.6
Res1_Sol	1.0	0.6
Res2_Sol	0.0	0.6
MC_Pump	1.0	0.6
para_BBP	3100.0	0.6
para_max_speed	200.0	0.6
para_max_accel	0.7	0.6
para_max_time	10.0	0.6
para_max_crawl_speed	25.0	0.6
state	1.0	0.6
spacex_state	1.0	0.6
total_faults	0.0	0.6
throttle	0.0	0.6
distance	3101.0	0.6
speed	0.0	0.6
accel	-0.6931702344546381	0.6
wheel_diameter	1.45	0.6
Brake_Pressure	200	0.65
SD_MotorData_MotorRPM	0.0	0.65
LVBatt_Temp	20.0	0.65
LVBatt_Current	5.0	0.65
LVBatt_Voltage	11.7	0.65
PV_Left_Temp	30.0	0.65
PV_Left_Pressure	12.0	0.65
PV_Right_Temp	30.0	0.65
PV_Right_Pressure	12.0	0.65
Ambient_Pressure	0.1	0.65
IMU1_X	0.0	0.65
IMU1_Y	-1.02	0.65
IMU1_Z	0.0	0.65
IMU2_X	0.0	0.65
IMU2_Y	-1.02	0.65
IMU2_Z	0.0	0.65
LIDAR	0.0	0.65
LST_Left	0.0	0.65
LST_Right	0.0	0.65
GUI_Conn	1.0	0.65
RPi_Temp	40.0	0.65
RPi_Proc_Load	5.0	0.65
RPi_Mem_Load	5.0	0.65
RPi_Disk_Space	14000.0	0.65
Abort	1.0	0.65
Launch	0.0	0.65
HV	1.0	0.65
Vent_Sol	1.0	0.65
Res1_Sol	1.0	0.65
Res2_Sol	0.0	0.65
MC_Pump	1.0	0.65
para_BBP	3100.0	0.65
para_max_speed	200.0	0.65
para_max_accel	0.7	0.65
para_max_time	10.0	0.65
para_max_crawl_speed	25.0	0.65
state	1.0	0.65
spacex_state	1.0	0.65
total_faults	0.0	0.65
throttle	0.0	0.65
distance	3101.0	0.65
speed	0.0	0.65
accel	-0.6931702344546381	0.65
wheel_diameter	1.45	0.65
Brake_Pressure	200	0.68
SD_MotorData_MotorRPM	0.0	0.68
LVBatt_Temp	20.0	0.68
LVBatt_Current	5.0	0.68
LVBatt_Voltage	11.7	0.68
PV_Left_Temp	30.0	0.68
PV_Left_Pressure	12.0	0.68
PV_Right_Temp	30.0	0.68
PV_Right_Pressure	12.0	0.68
Ambient_Pressure	0.1	0.68
IMU1_X	0.0	0.68
IMU1_Y	-1.02	0.68
IMU1_Z	0.0	0.68
IMU2_X	0.0	0.68
IMU2_Y	-1.02	0.68
IMU2_Z	0.0	0.68
LIDAR	0.0	0.68
LST_Left	0.0	0.68
LST_Right	0.0	0.68
GUI_Conn	1.0	0.68
RPi_Temp	40.0	0.68
RPi_Proc_Load	5.0	0.68
RPi_Mem_Load	5.0	0.68
RPi_Disk_Space	14000.0	0.68
Abort	1.0	0.68
Launch	0.0	0.68
HV	1.0	0.68
Vent_Sol	1.0	0.68
Res1_Sol	1.0	0.68
Res2_Sol	0.0	0.68
MC_Pump	1.0	0.68
para_BBP	3100.0	0.68
para_max_speed	200.0	0.68
para_max_accel	0.7	0.68
para_max_time	10.0	0.68
para_max_crawl_speed	25.0	0.68
state	1.0	0.68
spacex_state	1.0	0.68
total_faults	0.0	0.68
throttle	0.0	0.68
distance	3101.0	0.68
speed	0.0	0.68
accel	-0.6931702344546381	0.68
wheel_diameter	1.45	0.68
Brake_Pressure	200	0.73
SD_MotorData_MotorRPM	0.0	0.73
LVBatt_Temp	20.0	0.73
LVBatt_Current	5.0	0.73
LVBatt_Voltage	11.7	0.73
PV_Left_Temp	30.0	0.73
PV_Left_Pressure	12.0	0.73
PV_Right_Temp	30.0	0.73
PV_Right_Pressure	12.0	0.73
Ambient_Pressure	0.1	0.73
IMU1_X	0.0	0.73
IMU1_Y	-1.02	0.73
IMU1_Z	0.0	0.73
IMU2_X	0.0	0.73
IMU2_Y	-1.02	0.73
IMU2_Z	0.0	0.73
LIDAR	0.0	0.73
LST_Left	0.0	0.73
LST_Right	0.0	0.73
GUI_Conn	1.0	0.73
RPi_Temp	40.0	0.73
RPi_Proc_Load	5.0	0.73
RPi_Mem_Load	5.0	0.73
RPi_Disk_Space	14000.0	0.73
Abort	1.0	0.73
Launch	0.0	0.73
HV	1.0	0.73
Vent_Sol	1.0	0.73
Res1_Sol	1.0	0.73
Res2_Sol	0.0	0.73
MC_Pump	1.0	0.73
para_BBP	3100.0	0.73
para_max_speed	200.0	0.73
para_max_accel	0.7	0.73
para_max_time	10.0	0.73
para_max_crawl_speed	25.0	0.73
state	1.0	0.73
spacex_state	1.0	0.73
total_faults	0.0	0.73
throttle	0.0	0.73
distance	3101.0	0.73
speed	0.0	0.73
accel	-0.6931702344546381	0.73
wheel_diameter	1.45	0.73
Brake_Pressure	200	0.76
SD_MotorData_MotorRPM	0.0	0.76
LVBatt_Temp	20.0	0.76
LVBatt_Current	5.0	0.76
LVBatt_Voltage	11.7	0.76
PV_Left_Temp	30.0	0.76
PV_Left_Pressure	12.0	0.76
PV_Right_Temp	30.0	0.76
PV_Right_Pressure	12.0	0.76
Ambient_Pressure	0.1	0.76
IMU1_X	0.0	0.76
IMU1_Y	-1.02	0.76
IMU1_Z	0.0	0.76
IMU2_X	0.0	0.76
IMU2_Y	-1.02	0.76
IMU2_Z	0.0	0.76
LIDAR	0.0	0.76
LST_Left	0.0	0.76
LST_Right	0.0	0.76
GUI_Conn	1.0	0.76
RPi_Temp	40.0	0.76
RPi_Proc_Load	5.0	0.76
RPi_Mem_Load	5.0	0.76
RPi_Disk_Space	14000.0	0.76
Abort	1.0	0.76
Launch	0.0	0.76
HV	1.0	0.76
Vent_Sol	1.0	0.76
Res1_Sol	1.0	0.76
Res2_Sol	0.0	0.76
MC_Pump	1.0	0.76
para_BBP	3100.0	0.76
para_max_speed	200.0	0.76
para_max_accel	0.7	0.76
para_max_time	10.0	0.76
para_max_crawl_speed	25.0	0.76
state	1.0	0.76
spacex_state	1.0	0.76
total_faults	0.0	0.76
throttle	0.0	0.76
distance	3101.0	0.76
speed	0.0	0.76
accel	-0.6931702344546381	0.76
wheel_diameter	1.45	0.76
Brake_Pressure	200	0.78
SD_MotorData_MotorRPM	0.0	0.78
LVBatt_Temp	20.0	0.78
LVBatt_Current	5.0	0.78
LVBatt_Voltage	11.7	0.78
PV_Left_Temp	30.0	0.78
PV_Left_Pressure	12.0	0.78
PV_Right_Temp	30.0	0.78
PV_Right_Pressure	12.0	0.78
Ambient_Pressure	0.1	0.78
IMU1_X	0.0	0.78
IMU1_Y	-1.02	0.78
IMU1_Z	0.0	0.79
IMU2_X	0.0	0.79
IMU2_Y	-1.02	0.79
IMU2_Z	0.0	0.79
LIDAR	0.0	0.79
LST_Left	0.0	0.79
LST_Right	0.0	0.79
GUI_Conn	1.0	0.79
RPi_Temp	40.0	0.79
RPi_Proc_Load	5.0	0.79
RPi_Mem_Load	5.0	0.79
RPi_Disk_Space	14000.0	0.79
Abort	1.0	0.79
Launch	0.0	0.79
HV	1.0	0.79
Vent_Sol	1.0	0.79
Res1_Sol	1.0	0.79
Res2_Sol	0.0	0.79
MC_Pump	1.0	0.79
para_BBP	3100.0	0.79
para_max_speed	200.0	0.79
para_max_accel	0.7	0.79
para_max_time	10.0	0.79
para_max_crawl_speed	25.0	0.79
state	1.0	0.79
spacex_state	1.0	0.79
total_faults	0.0	0.79
throttle	0.0	0.79
distance	3101.0	0.79
speed	0.0	0.79
accel	-0.6931702344546381	0.79
wheel_diameter	1.45	0.79
Brake_Pressure	200	0.81
SD_MotorData_MotorRPM	0.0	0.81
LVBatt_Temp	20.0	0.81
LVBatt_Current	5.0	0.81
LVBatt_Voltage	11.7	0.81
PV_Left_Temp	30.0	0.81
PV_Left_Pressure	12.0	0.81
PV_Right_Temp	30.0	0.81
PV_Right_Pressure	12.0	0.81
Ambient_Pressure	0.1	0.81
IMU1_X	0.0	0.81
IMU1_Y	-1.02	0.81
IMU1_Z	0.0	0.81
IMU2_X	0.0	0.81
IMU2_Y	-1.02	0.81
IMU2_Z	0.0	0.81
LIDAR	0.0	0.81
LST_Left	0.0	0.81
LST_Right	0.0	0.81
GUI_Conn	1.0	0.81
RPi_Temp	40.0	0.81
RPi_Proc_Load	5.0	0.81
RPi_Mem_Load	5.0	0.81
RPi_Disk_Space	14000.0	0.81
Abort	1.0	0.81
Launch	0.0	0.81
HV	1.0	0.81
Vent_Sol	1.0	0.81
Res1_Sol	1.0	0.81
Res2_Sol	0.0	0.81
MC_Pump	1.0	0.81
para_BBP	3100.0	0.81
para_max_speed	200.0	0.81
para_max_accel	0.7	0.81
para_max_time	10.0	0.81
para_max_crawl_speed	25.0	0.81
state	1.0	0.81
spacex_state	1.0	0.81
total_faults	0.0	0.81
throttle	0.0	0.81
distance	3101.0	0.81
speed	0.0	0.81
accel	-0.6931702344546381	0.81
wheel_diameter	1.45	0.81
Brake_Pressure	200	0.85
SD_MotorData_MotorRPM	0.0	0.85
LVBatt_Temp	20.0	0.85
LVBatt_Current	5.0	0.85
LVBatt_Voltage	11.7	0.85
PV_Left_Temp	30.0	0.85
PV_Left_Pressure	12.0	0.85
PV_Right_Temp	30.0	0.85
PV_Right_Pressure	12.0	0.85
Ambient_Pressure	0.1	0.85
IMU1_X	0.0	0.85
IMU1_Y	-1.02	0.85
IMU1_Z	0.0	0.85
IMU2_X	0.0	0.85
IMU2_Y	-1.02	0.85
IMU2_Z	0.0	0.85
LIDAR	0.0	0.85
LST_Left	0.0	0.85
LST_Right	0.0	0.85
GUI_Conn	1.0	0.85
RPi_Temp	40.0	0.85
RPi_Proc_Load	5.0	0.85
RPi_Mem_Load	5.0	0.85
RPi_Disk_Space	14000.0	0.85
Abort	1.0	0.85
Launch	0.0	0.85
HV	1.0	0.85
Vent_Sol	1.0	0.85
Res1_Sol	1.0	0.85
Res2_Sol	0.0	0.85
MC_Pump	1.0	0.85
para_BBP	3100.0	0.85
para_max_speed	200.0	0.85
para_max_accel	0.7	0.85
para_max_time	10.0	0.85
para_max_crawl_speed	25.0	0.85
state	1.0	0.85
spacex_state	1.0	0.85
total_faults	0.0	0.85
throttle	0.0	0.85
distance	3101.0	0.85
speed	0.0	0.85
accel	-0.6931702344546381	0.85
wheel_diameter	1.45	0.85
Brake_Pressure	200	0.87
SD_MotorData_MotorRPM	0.0	0.87
LVBatt_Temp	20.0	0.87
LVBatt_Current	5.0	0.87
LVBatt_Voltage	11.7	0.87
PV_Left_Temp	30.0	0.87
PV_Left_Pressure	12.0	0.87
PV_Right_Temp	30.0	0.87
PV_Right_Pressure	12.0	0.87
Ambient_Pressure	0.1	0.87
IMU1_X	0.0	0.87
IMU1_Y	-1.02	0.87
IMU1_Z	0.0	0.87
IMU2_X	0.0	0.87
IMU2_Y	-1.02	0.87
IMU2_Z	0.0	0.87
LIDAR	0.0	0.87
LST_Left	0.0	0.87
LST_Right	0.0	0.87
GUI_Conn	1.0	0.87
RPi_Temp	40.0	0.87
RPi_Proc_Load	5.0	0.87
RPi_Mem_Load	5.0	0.87
RPi_Disk_Space	14000.0	0.87
Abort	1.0	0.87
Launch	0.0	0.87
HV	1.0	0.87
Vent_Sol	1.0	0.87
Res1_Sol	1.0	0.87
Res2_Sol	0.0	0.87
MC_Pump	1.0	0.87
para_BBP	3100.0	0.87
para_max_speed	200.0	0.87
para_max_accel	0.7	0.87
para_max_time	10.0	0.87
para_max_crawl_speed	25.0	0.87
state	1.0	0.87
spacex_state	1.0	0.87
total_faults	0.0	0.87
throttle	0.0	0.87
distance	3101.0	0.87
speed	0.0	0.87
accel	-0.6931702344546381	0.87
wheel_diameter	1.45	0.87
Brake_Pressure	200	0.9
SD_MotorData_MotorRPM	0.0	0.9
LVBatt_Temp	20.0	0.9
LVBatt_Current	5.0	0.9
LVBatt_Voltage	11.7	0.9
PV_Left_Temp	30.0	0.9
PV_Left_Pressure	12.0	0.9
PV_Right_Temp	30.0	0.9
PV_Right_Pressure	12.0	0.9
Ambient_Pressure	0.1	0.9
IMU1_X	0.0	0.9
IMU1_Y	-1.02	0.9
IMU1_Z	0.0	0.9
IMU2_X	0.0	0.9
IMU2_Y	-1.02	0.9
IMU2_Z	0.0	0.9
LIDAR	0.0	0.9
LST_Left	0.0	0.9
LST_Right	0.0	0.9
GUI_Conn	1.0	0.9
RPi_Temp	40.0	0.9
RPi_Proc_Load	5.0	0.9
RPi_Mem_Load	5.0	0.9
RPi_Disk_Space	14000.0	0.9
Abort	1.0	0.9
Launch	0.0	0.9
HV	1.0	0.9
Vent_Sol	1.0	0.9
Res1_Sol	1.0	0.9
Res2_Sol	0.0	0.9
MC_Pump	1.0	0.9
para_BBP	3100.0	0.9
para_max_speed	200.0	0.9
para_max_accel	0.7	0.9
para_max_time	10.0	0.9
para_max_crawl_speed	25.0	0.9
state	1.0	0.9
spacex_state	1.0	0.9
total_faults	0.0	0.9
throttle	0.0	0.9
distance	3101.0	0.9
speed	0.0	0.9
accel	-0.6931702344546381	0.9
wheel_diameter	1.45	0.9
Brake_Pressure	200	0.92
SD_MotorData_MotorRPM	0.0	0.92
LVBatt_Temp	20.0	0.92
LVBatt_Current	5.0	0.92
LVBatt_Voltage	11.7	0.92
PV_Left_Temp	30.0	0.92
PV_Left_Pressure	12.0	0.92
PV_Right_Temp	30.0	0.92
PV_Right_Pressure	12.0	0.92
Ambient_Pressure	0.1	0.92
IMU1_X	0.0	0.92
IMU1_Y	-1.02	0.92
IMU1_Z	0.0	0.92
IMU2_X	0.0	0.92
IMU2_Y	-1.02	0.92
IMU2_Z	0.0	0.92
LIDAR	0.0	0.92
LST_Left	0.0	0.92
LST_Right	0.0	0.92
GUI_Conn	1.0	0.92
RPi_Temp	40.0	0.92
RPi_Proc_Load	5.0	0.92
RPi_Mem_Load	5.0	0.92
RPi_Disk_Space	14000.0	0.92
Abort	1.0	0.92
Launch	0.0	0.92
HV	1.0	0.92
Vent_Sol	1.0	0.92
Res1_Sol	1.0	0.92
Res2_Sol	0.0	0.92
MC_Pump	1.0	0.92
para_BBP	3100.0	0.92
para_max_speed	200.0	0.92
para_max_accel	0.7	0.92
para_max_time	10.0	0.92
para_max_crawl_speed	25.0	0.92
state	1.0	0.92
spacex_state	1.0	0.92
total_faults	0.0	0.92
throttle	0.0	0.92
distance	3101.0	0.92
speed	0.0	0.92
accel	-0.6931702344546381	0.92
wheel_diameter	1.45	0.92
Brake_Pressure	200	0.94
SD_MotorData_MotorRPM	0.0	0.94
LVBatt_Temp	20.0	0.94
LVBatt_Current	5.0	0.94
LVBatt_Voltage	11.7	0.94
PV_Left_Temp	30.0	0.94
PV_Left_Pressure	12.0	0.94
PV_Right_Temp	30.0	0.94
PV_Right_Pressure	12.0	0.94
Ambient_Pressure	0.1	0.94
IMU1_X	0.0	0.94
IMU1_Y	-1.02	0.94
IMU1_Z	0.0	0.94
IMU2_X	0.0	0.94
IMU2_Y	-1.02	0.94
IMU2_Z	0.0	0.94
LIDAR	0.0	0.94
LST_Left	0.0	0.94
LST_Right	0.0	0.94
GUI_Conn	1.0	0.94
RPi_Temp	40.0	0.94
RPi_Proc_Load	5.0	0.94
RPi_Mem_Load	5.0	0.94
RPi_Disk_Space	14000.0	0.94
Abort	1.0	0.94
Launch	0.0	0.94
HV	1.0	0.94
Vent_Sol	1.0	0.94
Res1_Sol	1.0	0.94
Res2_Sol	0.0	0.94
MC_Pump	1.0	0.94
para_BBP	3100.0	0.94
para_max_speed	200.0	0.94
para_max_accel	0.7	0.94
para_max_time	10.0	0.94
para_max_crawl_speed	25.0	0.94
state	1.0	0.94
spacex_state	1.0	0.94
total_faults	0.0	0.94
throttle	0.0	0.94
distance	3101.0	0.94
speed	0.0	0.94
accel	-0.6931702344546381	0.94
wheel_diameter	1.45	0.94
Brake_Pressure	200	0.96
SD_MotorData_MotorRPM	0.0	0.96
LVBatt_Temp	20.0	0.96
LVBatt_Current	5.0	0.96
LVBatt_Voltage	11.7	0.96
PV_Left_Temp	30.0	0.96
PV_Left_Pressure	12.0	0.96
PV_Right_Temp	30.0	0.96
PV_Right_Pressure	12.0	0.96
Ambient_Pressure	0.1	0.96
IMU1_X	0.0	0.96
IMU1_Y	-1.02	0.96
IMU1_Z	0.0	0.96
IMU2_X	0.0	0.96
IMU2_Y	-1.02	0.96
IMU2_Z	0.0	0.96
LIDAR	0.0	0.96
LST_Left	0.0	0.96
LST_Right	0.0	0.96
GUI_Conn	1.0	0.96
RPi_Temp	40.0	0.96
RPi_Proc_Load	5.0	0.96
RPi_Mem_Load	5.0	0.96
RPi_Disk_Space	14000.0	0.96
Abort	1.0	0.96
Launch	0.0	0.96
HV	1.0	0.96
Vent_Sol	1.0	0.96
Res1_Sol	1.0	0.96
Res2_Sol	0.0	0.96
MC_Pump	1.0	0.96
para_BBP	3100.0	0.96
para_max_speed	200.0	0.96
para_max_accel	0.7	0.96
para_max_time	10.0	0.96
para_max_crawl_speed	25.0	0.96
state	1.0	0.96
spacex_state	1.0	0.96
total_faults	0.0	0.96
throttle	0.0	0.96
distance	3101.0	0.96
speed	0.0	0.96
accel	-0.6931702344546381	0.96
wheel_diameter	1.45	0.96
Brake_Pressure	200	0.98
SD_MotorData_MotorRPM	0.0	0.98
LVBatt_Temp	20.0	0.98
LVBatt_Current	5.0	0.98
LVBatt_Voltage	11.7	0.98
PV_Left_Temp	30.0	0.98
PV_Left_Pressure	12.0	0.98
PV_Right_Temp	30.0	0.98
PV_Right_Pressure	12.0	0.98
Ambient_Pressure	0.1	0.98
IMU1_X	0.0	0.98
IMU1_Y	-1.02	0.98
IMU1_Z	0.0	0.98
IMU2_X	0.0	0.98
IMU2_Y	-1.02	0.98
